id,ad_season,zipcode,suggested_buy_price,suggested_sell_price,profit,road,house_number
7625702967,spring,98136,386060.0,440108.39999999997,54048.399999999965,41st Avenue Southwest,6010
2461900492,spring,98136,356960.0,406934.39999999997,49974.399999999965,Fauntleroy Way Southwest,5411
2810100007,spring,98136,407351.5,464380.70999999996,57029.20999999996,Southwest Willow Street,4313
3869900150,spring,98136,334650.0,381500.99999999994,46850.99999999994,California Avenue Southwest,7106
7625702264,spring,98136,387030.0,441214.19999999995,54184.19999999995,44th Avenue Southwest,5922
7625702444,spring,98136,383101.5,436735.70999999996,53634.20999999996,California Avenue Southwest,5936
2461900448,spring,98136,421950.0,481022.99999999994,59072.99999999994,Fauntleroy Way Southwest,5447
7625702263,spring,98136,389940.0,444531.6,54591.59999999998,44th Avenue Southwest,5922
7625702277,spring,98136,393820.0,448954.8,55134.79999999999,44th Avenue Southwest,5926
1954400510,winter,98074,484500.0,532950.0,48450.0,221st Avenue Northeast,907
1592000260,winter,98074,570000.0,627000.0,57000.0,230th Avenue Northeast,1299
7715801040,winter,98074,441750.0,485925.00000000006,44175.00000000006,211th Way Northeast,1758
8651500850,winter,98074,596410.0,656051.0,59641.0,204th Avenue Northeast,3856
6600220080,winter,98074,375250.0,412775.00000000006,37525.00000000006,228th Avenue Northeast,2342
7504010780,winter,98074,574750.0,632225.0,57475.0,Sahalee Drive West,
8635760480,winter,98074,450276.25,495303.87500000006,45027.62500000006,Southeast 7th Lane,23947
1954440080,winter,98074,505400.0,555940.0,50540.0,Northeast 11th Place,22218
1954420420,winter,98074,455050.0,500555.00000000006,45505.00000000006,Northeast 9th Drive,22264
7504400290,winter,98074,569050.0,625955.0,56905.0,Northeast 16th Street,21820
7504001080,winter,98074,560500.0,616550.0,56050.0,208th Place Northeast,2061
6600220150,winter,98074,522452.5,574697.75,52245.25,Northeast 23rd Street,22844
1939050110,winter,98074,475000.0,522500.00000000006,47500.00000000006,Northeast 14th Place,22601
7504020400,winter,98074,584250.0,642675.0,58425.0,Northeast 24th Street,21637
8078450340,winter,98074,522500.0,574750.0,52250.0,239th Place Northeast,2510
3578400710,winter,98074,370500.0,407550.00000000006,37050.00000000006,222nd Place Northeast,1316
1954420230,winter,98074,534375.0,587812.5,53437.5,Northeast 9th Place,
6817800730,winter,98074,367175.0,403892.50000000006,36717.50000000006,230th Avenue Northeast,2822
1954430180,winter,98074,460750.0,506825.00000000006,46075.00000000006,Northeast 10th Street,22426
8653600050,winter,98074,543400.0,597740.0,54340.0,205th Avenue Northeast,469
8078400020,winter,98074,460750.0,506825.00000000006,46075.00000000006,Northeast 25th Way,23369
8651580660,winter,98074,589000.0,647900.0,58900.0,202nd Avenue Northeast,4267
6817801430,winter,98074,498750.0,548625.0,49875.0,Northeast 25th Way,22810
3578401770,winter,98074,380000.0,418000.00000000006,38000.00000000006,Northeast 12th Place,22777
3578400910,winter,98074,380000.0,418000.00000000006,38000.00000000006,Northeast 15th Street,22039
1785400210,winter,98074,497800.0,547580.0,49780.0,226th Place Northeast,2001
7504100360,winter,98074,536750.0,590425.0,53675.0,221st Avenue Northeast,2724
8562901100,winter,98074,522500.0,574750.0,52250.0,Louis Thompson Road Southeast,370
6054650070,fall,98074,380000.0,418000.00000000006,38000.00000000006,Northeast 3rd Place,22144
3325069129,fall,98074,498750.0,548625.0,49875.0,219th Avenue Northeast,696
3575200070,fall,98074,532000.0,585200.0,53200.0,Northeast 14th Place,21273
8644400060,fall,98074,539600.0,593560.0,53960.0,213th Place Northeast,653
8078460810,fall,98074,589000.0,647900.0,58900.0,Northeast 24th Place,23796
7504020810,fall,98074,579500.0,637450.0,57950.0,Sahalee Drive East,2223
8651511220,fall,98074,465500.0,512050.00000000006,46550.00000000006,209th Avenue Northeast,4300
3575302345,fall,98074,483075.0,531382.5,48307.5,Northeast 15th Street,20300
7504010900,fall,98074,568575.0,625432.5,56857.5,Sahalee Drive West,3189
1925069006,fall,98074,337250.0,370975.00000000006,33725.00000000006,,
509000020,fall,98074,484500.0,532950.0,48450.0,222nd Place Southeast,546
1592000250,fall,98074,591850.0,651035.0,59185.0,Northeast 14th Street,22943
3578400500,fall,98074,530100.0,583110.0,53010.0,224th Place Northeast,1201
3578401060,fall,98074,327750.0,360525.00000000006,32775.00000000006,220th Place Northeast,1539
8651510420,fall,98074,465500.0,512050.00000000006,46550.00000000006,Northeast 44th Street,20794
8078400010,fall,98074,503500.0,553850.0,50350.0,Northeast 25th Way,23298
2872900050,fall,98074,380000.0,418000.00000000006,38000.00000000006,Northeast 18th Place,22634
8078440140,fall,98074,519175.0,571092.5,51917.5,Northeast 25th Way,23400
1592000640,fall,98074,541500.0,595650.0,54150.0,Northeast 13th Street,23046
8078460320,fall,98074,568907.5,625798.25,56890.75,Northeast 24th Place,23729
8651500710,fall,98074,578265.0,636091.5,57826.5,204th Court Northeast,3747
3575302397,fall,98074,551000.0,606100.0,55100.0,Northeast Inglewood Hill Road,20700
7504180070,fall,98074,548150.0,602965.0,54815.0,Northeast 10th Place,21412
7715800390,fall,98074,424650.0,467115.00000000006,42465.00000000006,Sahalee Drive West,2253
7504400400,fall,98074,598500.0,658350.0,59850.0,219th Place Northeast,1862
1854900410,fall,98074,612275.0,673502.5,61227.5,247th Place Northeast,
7504001320,fall,98074,541500.0,595650.0,54150.0,Sahalee Drive West,2159
7504100910,fall,98074,508250.0,559075.0,50825.0,Northeast 25th Way,22387
8635760040,fall,98074,399000.0,438900.00000000006,39900.00000000006,239th Place Southeast,2
8077200360,fall,98074,529971.75,582968.925,52997.17500000005,233rd Avenue Northeast,2187
5706300020,fall,98074,449350.0,494285.00000000006,44935.00000000006,Northeast 10th Place,23293
7715800430,fall,98074,476900.0,524590.0,47690.0,211th Court Northeast,1899
1939110080,fall,98074,536750.0,590425.0,53675.0,Northeast 19th Drive,23139
3575305362,fall,98074,491150.0,540265.0,49115.0,211th Place Northeast,816
3575302880,fall,98074,322335.0,354568.5,32233.5,Northeast Inglewood Hill Road,20798
3578400670,fall,98074,336300.0,369930.00000000006,33630.00000000006,Northeast 13th Place,22165
1592000130,fall,98074,548625.0,603487.5,54862.5,229th Place Northeast,1301
8078430360,fall,98074,479750.0,527725.0,47975.0,Northeast 28th Place,23418
3575302562,fall,98074,338200.0,372020.00000000006,33820.00000000006,Northeast 11th Street,20745
8651511030,fall,98074,498750.0,548625.0,49875.0,Northeast 42nd Place,20700
6817800910,fall,98074,436810.0,480491.00000000006,43681.00000000006,230th Avenue Northeast,2976
6600220090,fall,98074,451250.0,496375.00000000006,45125.00000000006,228th Avenue Northeast,2352
3578401210,fall,98074,529150.0,582065.0,52915.0,Northeast 12th Place,22201
8562901010,fall,98074,479750.0,527725.0,47975.0,211th Place Southeast,124
7504001430,fall,98074,512050.0,563255.0,51205.0,Northeast 20th Court,21455
5547700270,summer,98074,593750.0,653125.0,59375.0,234th Place Northeast,521
7504460200,summer,98074,475000.0,522500.00000000006,47500.00000000006,217th Place Northeast,1656
8562900710,summer,98074,458850.0,504735.00000000006,45885.00000000006,210th Avenue Northeast,136
8651520240,summer,98074,513000.0,564300.0,51300.0,212th Avenue Northeast,4306
7715800710,summer,98074,446500.0,491150.00000000006,44650.00000000006,210th Court Northeast,1899
3578400030,summer,98074,441750.0,485925.00000000006,44175.00000000006,Northeast 12th Place,22700
8961990090,summer,98074,508250.0,559075.0,50825.0,243rd Place Southeast,469
1825069031,summer,98074,522500.0,574750.0,52250.0,East Lake Sammamish Parkway Northeast,4608
1954430190,summer,98074,501600.0,551760.0,50160.0,Northeast 10th Street,22404
8077200470,summer,98074,560500.0,616550.0,56050.0,Northeast 21st Street,23429
3578401330,summer,98074,427500.0,470250.00000000006,42750.00000000006,Northeast 12th Court,22464
6817801410,summer,98074,380000.0,418000.00000000006,38000.00000000006,Northeast 25th Way,22896
8651510020,summer,98074,467400.0,514140.00000000006,46740.00000000006,209th Place Northeast,4191
9416400020,summer,98074,543400.0,597740.0,54340.0,Northeast 8th Place,23399
1954400500,summer,98074,553850.0,609235.0,55385.0,221st Avenue Northeast,909
1954440050,summer,98074,522500.0,574750.0,52250.0,Northeast 11th Place,22354
8078440050,summer,98074,541025.0,595127.5,54102.5,233rd Avenue Northeast,2411
3578401700,summer,98074,513000.0,564300.0,51300.0,Northeast 14th Drive,22641
7504001440,summer,98074,413250.0,454575.00000000006,41325.00000000006,Northeast 20th Court,21455
3575302575,summer,98074,505875.0,556462.5,50587.5,Northeast 11th Street,20745
8651510380,summer,98074,294500.0,323950.0,29450.0,Northeast 44th Street,20886
3578401760,summer,98074,373350.0,410685.00000000006,37335.00000000006,Northeast 12th Place,22715
7527000090,summer,98074,513000.0,564300.0,51300.0,190th Place Northeast,5304
3575303970,summer,98074,323000.0,355300.0,32300.0,208th Avenue Northeast,850
3575304895,summer,98074,386222.5,424844.75000000006,38622.25000000006,Northeast 15th Street,21099
8562901250,summer,98074,490200.0,539220.0,49020.0,210th Place Southeast,62
6902000100,summer,98074,475000.0,522500.00000000006,47500.00000000006,Northeast 49th Place,18848
1785400300,summer,98074,498750.0,548625.0,49875.0,227th Avenue Northeast,2249
3066410850,summer,98074,565202.5,621722.75,56520.25,223rd Place Northeast,
3325069060,summer,98074,484500.0,532950.0,48450.0,Southeast 4th Street,
7504001340,summer,98074,536750.0,590425.0,53675.0,215th Place Northeast,2187
8644400040,summer,98074,574750.0,632225.0,57475.0,Northeast 6th Place,21474
6600220550,summer,98074,470250.0,517275.00000000006,47025.00000000006,Northeast 20th Place,22801
3578400270,summer,98074,408500.0,449350.00000000006,40850.00000000006,224th Avenue Northeast,1443
8961970560,summer,98074,572850.0,630135.0,57285.0,242nd Way Southeast,159
7715801090,summer,98074,407550.0,448305.00000000006,40755.00000000006,Northeast 18th Street,21187
1954430390,summer,98074,546250.0,600875.0,54625.0,Northeast 9th Drive,22463
8651480550,summer,98074,570000.0,627000.0,57000.0,Northeast 34th Court,20316
8078460520,summer,98074,577600.0,635360.0,57760.0,239th Place Northeast,2464
7715800310,summer,98074,420375.0,462412.50000000006,42037.50000000006,211th Place Northeast,1833
2872900390,summer,98074,481650.0,529815.0,48165.0,226th Place Northeast,1875
6817801040,summer,98074,418000.0,459800.00000000006,41800.00000000006,Northeast 26th Place,22910
8078430030,summer,98074,532000.0,585200.0,53200.0,235th Court Northeast,
3575200030,summer,98074,521550.0,573705.0,52155.0,Northeast 13th Court,22399
6646200770,summer,98074,579500.0,637450.0,57950.0,Northeast 18th Street,22455
8651510610,summer,98074,451801.0,496981.10000000003,45180.100000000035,Northeast 40th Court,20399
2561320120,summer,98074,347700.0,382470.00000000006,34770.00000000006,218th Avenue Northeast,733
6817800220,summer,98074,413155.0,454470.50000000006,41315.50000000006,Northeast 25th Way,22921
7504400120,summer,98074,470250.0,517275.00000000006,47025.00000000006,Northeast 18th Way,21801
8651540040,summer,98074,521550.0,573705.0,52155.0,211th Place Northeast,3698
8562901830,summer,98074,432060.0,475266.00000000006,43206.00000000006,210th Avenue Northeast,437
6817810190,summer,98074,380950.0,419045.00000000006,38095.00000000006,230th Place Northeast,3041
7504180170,summer,98074,389500.0,428450.00000000006,38950.00000000006,216th Avenue Northeast,1137
2561340020,summer,98074,308750.0,339625.0,30875.0,216th Place Northeast,898
3066410080,summer,98074,560500.0,616550.0,56050.0,Northeast 23rd Street,22280
8078430480,summer,98074,517750.0,569525.0,51775.0,Northeast 27th Street,23496
8635750980,summer,98074,541500.0,595650.0,54150.0,240th Avenue Southeast,577
3575304017,summer,98074,299250.0,329175.0,29925.0,Northeast 8th Place,20920
6646200280,summer,98074,533520.0,586872.0,53352.0,221st Place Northeast,1899
7504180130,summer,98074,457900.0,503690.00000000006,45790.00000000006,215th Avenue Northeast,1096
8651511060,summer,98074,503500.0,553850.0,50350.0,Northeast 42nd Place,20700
3575302759,summer,98074,346750.0,381425.00000000006,34675.00000000006,207th Place Northeast,1004
1785400770,summer,98074,475000.0,522500.00000000006,47500.00000000006,226th Place Northeast,1932
1939100610,summer,98074,532000.0,585200.0,53200.0,Northeast 19th Drive,22928
7504460090,summer,98074,449350.0,494285.00000000006,44935.00000000006,219th Place Northeast,1501
6817801020,summer,98074,451250.0,496375.00000000006,45125.00000000006,Northeast 26th Place,22910
6600220300,summer,98074,570000.0,627000.0,57000.0,229th Avenue Northeast,2290
3575303700,summer,98074,308702.5,339572.75,30870.25,208th Avenue Northeast,1298
4323700230,summer,98074,370500.0,407550.00000000006,37050.00000000006,213th Place Northeast,1154
8635760490,summer,98074,389500.0,428450.00000000006,38950.00000000006,Southeast 7th Lane,23947
3575305485,summer,98074,388550.0,427405.00000000006,38855.00000000006,211th Place Northeast,1500
1954440060,spring,98074,532000.0,585200.0,53200.0,Northeast 11th Place,22354
8677300550,spring,98074,562875.0,619162.5,56287.5,Northeast 5th Place,24295
8651520400,spring,98074,580212.5,638233.75,58021.25,Northeast 42nd Street,21192
7715800570,spring,98074,365750.0,402325.00000000006,36575.00000000006,Northeast 19th Place,20896
8651520510,spring,98074,553660.0,609026.0,55366.0,Northeast 42nd Street,21000
8961990160,spring,98074,539125.0,593037.5,53912.5,244th Avenue Southeast,
8078460550,spring,98074,618450.0,680295.0,61845.0,239th Place Northeast,2474
1703050520,spring,98074,619495.0,681444.5,61949.5,Northeast 22nd Street,
8651580310,spring,98074,590081.1,649089.2100000001,59008.1100000001,201st Avenue Northeast,4373
6054650510,spring,98074,329650.0,362615.00000000006,32965.00000000006,Northeast 2nd Street,22203
3066400140,spring,98074,600875.0,660962.5,60087.5,Northeast 22nd Court,21600
3582500240,spring,98074,484500.0,532950.0,48450.0,222nd Place Northeast,779
8562900520,spring,98074,608000.0,668800.0,60800.0,210th Avenue Northeast,152
6817810310,spring,98074,384750.0,423225.00000000006,38475.00000000006,229th Place Northeast,3035
7504400850,spring,98074,419900.0,461890.00000000006,41990.00000000006,216th Place Northeast,1776
7525000080,spring,98074,559075.0,614982.5,55907.5,220th Place Northeast,1895
6817800630,spring,98074,365750.0,402325.00000000006,36575.00000000006,Northeast 28th Street,23333
1592000780,spring,98074,593750.0,653125.0,59375.0,Northeast 14th Street,22932
1954420380,spring,98074,460750.0,506825.00000000006,46075.00000000006,223rd Court Northeast,999
6817800840,spring,98074,418000.0,459800.00000000006,41800.00000000006,Northeast 29th Street,23388
1954420170,spring,98074,349837.5,384821.25000000006,34983.75000000006,223rd Place Northeast,998
1703050420,spring,98074,618545.0,680399.5,61854.5,238th Place Northeast,2211
6600220380,spring,98074,511943.6,563137.96,51194.359999999986,Northeast 21st Street,23082
2872900280,spring,98074,513000.0,564300.0,51300.0,Northeast 19th Place,22565
8078410280,spring,98074,522500.0,574750.0,52250.0,Northeast 29th Court,23213
8961970190,spring,98074,614650.0,676115.0,61465.0,243rd Avenue Southeast,201
6817801150,spring,98074,527250.0,579975.0,52725.0,229th Place Northeast,22993
3578400780,spring,98074,483360.0,531696.0,48336.0,222nd Place Northeast,1300
2405500050,spring,98074,617500.0,679250.0,61750.0,224th Place Northeast,1924
1785400780,spring,98074,522500.0,574750.0,52250.0,Northeast 20th Street,
8078410210,spring,98074,537700.0,591470.0,53770.0,Northeast 29th Court,23216
3325069025,spring,98074,475000.0,522500.00000000006,47500.00000000006,225th Place Southeast,300
8677300720,spring,98074,585200.0,643720.0,58520.0,Northeast 6th Place,24100
8635760330,spring,98074,433200.0,476520.00000000006,43320.00000000006,Southeast 8th Street,24224
7715801030,spring,98074,484500.0,532950.0,48450.0,211th Way Northeast,1754
7504100110,spring,98074,609900.0,670890.0,60990.0,220th Place Northeast,2884
1854900240,spring,98074,622250.0,684475.0,62225.0,246th Place Northeast,201
6646200710,spring,98074,621585.0,683743.5,62158.5,223rd Place Northeast,1642
8078460070,spring,98074,608000.0,668800.0,60800.0,Northeast 24th Place,23455
1954400060,spring,98074,489250.0,538175.0,48925.0,Northeast 9th Place,
8562900310,spring,98074,584250.0,642675.0,58425.0,210th Place Northeast,24
7504400710,spring,98074,399000.0,438900.00000000006,39900.00000000006,Northeast 18th Way,21764
6817800510,spring,98074,353875.0,389262.50000000006,35387.50000000006,230th Avenue Northeast,2598
3575301550,spring,98074,532000.0,585200.0,53200.0,206th Place Northeast,1200
2225069062,spring,98074,525136.25,577649.875,52513.625,Northeast 25th Street,24386
7504200120,spring,98074,408500.0,449350.00000000006,40850.00000000006,209th Avenue Northeast,2403
8078420230,spring,98074,503500.0,553850.0,50350.0,Northeast 29th Street,
3575302245,spring,98074,475000.0,522500.00000000006,47500.00000000006,Northeast Inglewood Hill Road,20664
8635751120,spring,98074,580450.0,638495.0,58045.0,Southeast 6th Street,23905
7504400620,spring,98074,397575.0,437332.50000000006,39757.50000000006,Northeast 17th Place,21732
8562900180,spring,98074,466735.0,513408.50000000006,46673.50000000006,211th Place Northeast,87
7525050150,spring,98074,451250.0,496375.00000000006,45125.00000000006,Northeast 18th Street,22047
7504021310,spring,98074,498750.0,548625.0,49875.0,Northeast 29th Street,21603
7504010480,spring,98074,572850.0,630135.0,57285.0,211th Avenue Northeast,3161
2872900010,spring,98074,363375.0,399712.50000000006,36337.50000000006,Northeast 18th Place,22732
7504110780,spring,98074,612750.0,674025.0,61275.0,225th Place Northeast,2500
8651520420,spring,98074,512050.0,563255.0,51205.0,Northeast 42nd Street,21192
3575302938,spring,98074,384750.0,423225.00000000006,38475.00000000006,Northeast Inglewood Hill Road,20770
8635750950,spring,98074,540075.0,594082.5,54007.5,240th Avenue Southeast,555
7504000290,spring,98074,603915.0,664306.5,60391.5,211th Avenue Northeast,2099
7504020670,spring,98074,568100.0,624910.0,56810.0,Sahalee Drive East,2132
8078410250,spring,98074,518890.0,570779.0,51889.0,Northeast 29th Court,23200
7504200250,spring,98074,465500.0,512050.00000000006,46550.00000000006,209th Avenue Northeast,2395
8078430130,spring,98074,553850.0,609235.0,55385.0,236th Place Northeast,2601
1117300050,spring,98074,510150.0,561165.0,51015.0,Southeast 3rd Street,21203
2561330040,spring,98074,394250.0,433675.00000000006,39425.00000000006,216th Place Northeast,798
8651511250,spring,98074,574750.0,632225.0,57475.0,209th Avenue Northeast,4300
7504020610,spring,98074,584250.0,642675.0,58425.0,Sahalee Drive East,2192
6600220490,spring,98074,522500.0,574750.0,52250.0,230th Place Northeast,2065
3211290370,spring,98053,444480.0,497817.60000000003,53337.600000000035,273rd Avenue Northeast,3092
7202331420,spring,98053,624000.0,698880.0000000001,74880.00000000012,Northeast 92nd,22540
6979900390,spring,98053,542400.0,607488.0,65088.0,276th Court Northeast,2590
8682231170,spring,98053,531840.0,595660.8,63820.80000000005,232nd Way Northeast,12531
8682291840,spring,98053,391680.0,438681.60000000003,47001.600000000035,Northeast 135th Way,23633
8807600340,spring,98053,309120.0,346214.4,37094.40000000002,210th Avenue Northeast,9116
8682261070,spring,98053,552000.0,618240.0000000001,66240.00000000012,Northeast 127th Way,23162
8682291730,spring,98053,508800.0,569856.0,61056.0,Northeast 134th Street,23742
925069111,spring,98053,545280.0,610713.6000000001,65433.60000000009,224th Avenue Northeast,7807
8682291720,spring,98053,537552.0,602058.2400000001,64506.24000000011,Northeast 134th Street,23748
8682290100,spring,98053,403440.0,451852.80000000005,48412.80000000005,Redmond Ridge Trail,
8807810050,spring,98053,388800.0,435456.00000000006,46656.00000000006,210th Avenue Northeast,6019
8682260480,spring,98053,411840.0,461260.80000000005,49420.80000000005,Northeast 130th Street,23063
8682231330,spring,98053,498240.0,558028.8,59788.80000000005,230th Place Northeast,12542
7203102140,spring,98053,288000.0,322560.00000000006,34560.00000000006,Northeast 111th Street,23558
8682260470,spring,98053,419520.0,469862.4,50342.40000000002,Northeast 130th Street,23057
2621700010,spring,98053,546240.0,611788.8,65548.80000000005,217th Place Northeast,7304
625069064,spring,98053,600000.0,672000.0000000001,72000.00000000012,195th Avenue Northeast,9432
7202310040,spring,98053,609600.0,682752.0000000001,73152.00000000012,227th Way Northeast,9534
8682231110,spring,98053,555840.0,622540.8,66700.80000000005,232nd Way Northeast,12547
6979910120,spring,98053,609600.0,682752.0000000001,73152.00000000012,Northeast 29th Court,27700
8682262170,spring,98053,398400.0,446208.00000000006,47808.00000000006,228th Place Northeast,13291
8682262240,spring,98053,484800.0,542976.0,58176.0,228th Place Northeast,13235
8682290360,spring,98053,438720.0,491366.4,52646.40000000002,231st Lane Northeast,13711
8682230400,spring,98053,410880.0,460185.60000000003,49305.600000000035,232nd Way Northeast,12368
8807600140,spring,98053,388800.0,435456.00000000006,46656.00000000006,Northeast 91st Street,21028
7202340390,spring,98053,479040.0,536524.8,57484.80000000005,228th Way Northeast,22906
7202331160,spring,98053,607200.0,680064.0000000001,72864.00000000012,226th Place Northeast,9198
8682310310,spring,98053,565440.0,633292.8,67852.80000000005,243rd Terrace Northeast,12464
204000140,spring,98053,386880.0,433305.60000000003,46425.600000000035,279th Avenue Northeast,3387
7203101610,spring,98053,254400.0,284928.0,30528.0,Northeast 111th Street,23553
8682280260,spring,98053,395760.0,443251.20000000007,47491.20000000007,NE Vine Maple Way,24290
1428001160,spring,98053,528000.0,591360.0,63360.0,270th Avenue Northeast,4276
8682280340,spring,98053,470400.0,526848.0,56448.0,NE Vine Maple Way,24478
8682260610,spring,98053,549120.0,615014.4,65894.40000000002,Northeast 129th Place,22898
7202260330,spring,98053,559680.0,626841.6000000001,67161.6000000001,227th Way Northeast,9921
203101065,spring,98053,403200.0,451584.00000000006,48384.00000000006,West Ames Lake Drive Northeast,4037
6979900330,spring,98053,624000.0,698880.0000000001,74880.00000000012,Northeast Quail Creek Drive,27760
205000450,spring,98053,607776.0,680709.1200000001,72933.12000000011,Northeast 25th Street,26089
1428000970,spring,98053,518400.0,580608.0,62208.0,Northeast Union Hill Road,26985
203101210,spring,98053,364320.0,408038.4,43718.40000000002,288th Avenue Northeast,3598
7202340720,spring,98053,595200.0,666624.0000000001,71424.00000000012,228th Way Northeast,8719
1525069088,spring,98053,424800.0,475776.00000000006,50976.00000000006,Northeast 43rd Street,24126
2425069069,spring,98053,563520.0,631142.4,67622.40000000002,266th Avenue Northeast,
8682282210,spring,98053,519840.0,582220.8,62380.80000000005,Adair Creek Way Northeast,24006
7202330470,spring,98053,465600.0,521472.00000000006,55872.00000000006,225th Way Northeast,9101
1330900050,spring,98053,528000.0,591360.0,63360.0,228th Avenue Northeast,4402
725069102,spring,98053,624000.0,698880.0000000001,74880.00000000012,196th Avenue Northeast,
3326069026,spring,98053,576000.0,645120.0000000001,69120.00000000012,PSE Trail,22121
7202340530,spring,98053,478080.0,535449.6000000001,57369.60000000009,229th Drive Northeast,8410
203101530,spring,98053,456000.0,510720.00000000006,54720.00000000006,290th Way Northeast,3221
7202270930,spring,98053,576000.0,645120.0000000001,69120.00000000012,228th Terrace Northeast,9960
8807810110,spring,98053,414720.0,464486.4,49766.40000000002,Northeast 60th Place,21013
7302000610,spring,98053,303360.0,339763.2,36403.20000000001,Northeast 49th Street,27789
2325069054,spring,98053,216000.0,241920.00000000003,25920.00000000003,Northeast Redmond Fall City Road,24881
7202330790,spring,98053,513600.0,575232.0,61632.0,225th Way Northeast,9103
8682261140,spring,98053,541440.0,606412.8,64972.80000000005,Northeast 127th Way,23074
8682302030,spring,98053,397248.0,444917.76000000007,47669.76000000007,Northeast Twinberry Way,23594
7203140110,spring,98053,376451.52,421625.70240000007,45174.18240000005,244th Place Northeast,9924
8682301600,spring,98053,518400.0,580608.0,62208.0,239th Way Northeast,13227
7203140270,spring,98053,370924.8,415435.776,44510.976000000024,244th Place Northeast,9881
7203110240,spring,98053,633600.0,709632.0000000001,76032.00000000012,242nd Place Northeast,10741
7203102050,summer,98053,417600.0,467712.00000000006,50112.00000000006,Elliston Way Northeast,11087
2525069041,summer,98053,484800.0,542976.0,58176.0,Northeast 22nd Street,27499
7202340960,summer,98053,557760.0,624691.2000000001,66931.20000000007,Northeast 87th Place,22914
8682262400,summer,98053,412800.0,462336.00000000006,49536.00000000006,Northeast 132nd Place,22841
8682230550,summer,98053,410880.0,460185.60000000003,49305.600000000035,232nd Way Northeast,12522
7202290140,summer,98053,437568.0,490076.16000000003,52508.16000000003,223rd Avenue Northeast,9821
8682291940,summer,98053,402240.0,450508.80000000005,48268.80000000005,Adair Creek Way Northeast,13475
7202270830,summer,98053,583680.0,653721.6000000001,70041.6000000001,228th Terrace Northeast,9754
8682282180,summer,98053,488640.0,547276.8,58636.80000000005,240th Place Northeast,12409
7203101580,summer,98053,393600.0,440832.00000000006,47232.00000000006,236th Place Northeast,11077
6979920090,summer,98053,528000.0,591360.0,63360.0,Northeast Ames Lake Road,27617
8682280490,summer,98053,414240.0,463948.80000000005,49708.80000000005,NE Vine Maple Way,24554
8682301910,summer,98053,373440.0,418252.80000000005,44812.80000000005,Northeast Twinberry Way,23692
7202260300,summer,98053,585600.0,655872.0000000001,70272.00000000012,227th Way Northeast,9954
8682310460,summer,98053,478848.0,536309.76,57461.76000000001,243rd Place Northeast,12427
205000010,summer,98053,595200.0,666624.0000000001,71424.00000000012,Northeast 27th Drive,26503
203900460,summer,98053,391152.0,438090.24000000005,46938.24000000005,278th Place Northeast,3504
7302000500,summer,98053,331200.0,370944.00000000006,39744.00000000006,277th Avenue Northeast,5127
203101330,summer,98053,465600.0,521472.00000000006,55872.00000000006,East Ames Lake Drive Northeast,3036
8682261650,summer,98053,531840.0,595660.8,63820.80000000005,Northeast 128th Place,23112
8682261010,summer,98053,454080.0,508569.60000000003,54489.600000000035,Northeast 128th Place,23115
1525069058,summer,98053,545280.0,610713.6000000001,65433.60000000009,236th Avenue Northeast,5519
7202330030,summer,98053,480000.0,537600.0,57600.0,229th Place Northeast,9226
203100435,summer,98053,464640.0,520396.80000000005,55756.80000000005,East Ames Lake Lane Northeast,3821
7202270570,summer,98053,537552.0,602058.2400000001,64506.24000000011,227th Way Northeast,9780
7202380340,summer,98053,431040.0,482764.80000000005,51724.80000000005,233rd Place Northeast,8257
7202350060,summer,98053,456000.0,510720.00000000006,54720.00000000006,233rd Place Northeast,8729
8682292180,summer,98053,393600.0,440832.00000000006,47232.00000000006,Northeast Twinberry Way,23586
7511200350,summer,98053,556800.0,623616.0000000001,66816.00000000012,221st Avenue Northeast,5305
8682280270,summer,98053,508800.0,569856.0,61056.0,NE Vine Maple Way,24292
6134500070,summer,98053,537600.0,602112.0,64512.0,248th Terrace Northeast,2455
8807810890,summer,98053,249480.0,279417.60000000003,29937.600000000035,Northeast 61st Street,21008
8682281600,summer,98053,568656.0,636894.7200000001,68238.72000000009,Adair Creek Trail,
8682281480,summer,98053,568800.0,637056.0000000001,68256.00000000012,243rd Place Northeast,12257
6134500220,summer,98053,560448.0,627701.76,67253.76000000001,248th Place Northeast,2433
8682292020,summer,98053,432000.0,483840.00000000006,51840.00000000006,Adair Creek Way Northeast,13519
204000175,summer,98053,365760.0,409651.2,43891.20000000001,279th Avenue Northeast,3324
7202330610,summer,98053,506880.0,567705.6000000001,60825.60000000009,228th Way Northeast,9330
7203101970,summer,98053,348253.44,390043.85280000005,41790.41280000005,Elliston Way Northeast,11035
8682260870,summer,98053,330240.0,369868.80000000005,39628.80000000005,Northeast 128th Place,22887
203100910,summer,98053,456000.0,510720.00000000006,54720.00000000006,West Ames Lake Drive Northeast,3433
8682262380,summer,98053,365760.0,409651.2,43891.20000000001,Northeast 132nd Street,22826
7202330920,summer,98053,445440.0,498892.80000000005,53452.80000000005,226th Place Northeast,9232
7511200020,summer,98053,489504.0,548244.4800000001,58740.4800000001,218th Avenue Northeast,
203900920,summer,98053,326400.0,365568.00000000006,39168.00000000006,280th Avenue Northeast,2882
8682310430,summer,98053,537600.0,602112.0,64512.0,Big Leaf Way NE,12350
7202350010,summer,98053,449280.0,503193.60000000003,53913.600000000035,233rd Place Northeast,8770
